EF ID,IPCC 1996 Source/Sink Category,IPCC 2006 Source/Sink Category,Gas,Fuel 1996,Fuel 2006,C pool,Type of parameter,Description,Technologies / Practices,Parameters / Conditions,Region / Regional Conditions,Abatement / Control Technologies,Other properties,Value,Unit,Equation,IPCC Worksheet,Technical Reference,Source of data,Data provider
525199,5-SL-2 - Land Converted to Settlements,"3.B.5.b.i - Forest Land converted to Settlements
3.B.5.b.iv - Wetlands converted to Settlements",CARBON DIOXIDE,,,,Other (e.g. compiled),Soil Carbon Stock Change,From undisturbed dense mangrove to abandonned aquac pond,Vegetation/crop type/subtype: ; Species: ; Biomass attributes/age: ; Soil type/nutrient content: .,"Spatial boundaries: India, Bhitankanika; Climate: ;  Ecological zone: ; Temperature: ; Moisture: .",Aquaculture,Time since landuse: 20 years. Soil depth: 100,-46,tonnes C/ha,Equation 4.3 on Page 4.18 in Chapter 4 of the 2006 IPCC Guidelines for National Greenhouse Gas Inventories: Wetlands,,,Peer-reviewed journal,TSU
425216,4A1b - Non-Dairy,3.A.1.a.ii - Other Cattle,METHANE,,,,Measured,Emission factor for enteric fermentation of growing cattle consuming a mix of fumaric acid (FA) and anthraquinone (AQ),,,India,Addition of organic acid and anthraquinone to a control diet,"Concentrate contained: rice bran de-oiled, mustard cake, maize, wheat bran, ground nut cake, common salt and mineral mixture (11, 12, 33, 20, 21, 1 and 2% of DM, respectively).",16.88,g/kg DMI,,,"Ebrahimi, S.H., Datta, M.M., Heidarian, V., Sirohi, S.K., and Tyagi, A.K. 2015. Effects of fumaric or malic acid and 9, 10 anthraquinone on digestibility, microbial protein synthesis, methane emission and performance of growing calves. Indian Journal of Animal Sciences 85(9): 1000-1005",Peer-reviewed journal,"Niveta Jain, India"
425217,4A1b - Non-Dairy,3.A.1.a.ii - Other Cattle,METHANE,,,,Measured,Emission factor for enteric fermentation of growing cattle consuming a mix of malic acid (MA) and anthraquinone (AQ),,,India,Addition of organic acid and anthraquinone to a control diet,"Concentrate contained: rice bran de-oiled, mustard cake, maize, wheat bran, ground nut cake, common salt and mineral mixture (11, 12, 33, 20, 21, 1 and 2% of DM, respectively).",16.15,g/kg DMI,,,"Ebrahimi, S.H., Datta, M.M., Heidarian, V., Sirohi, S.K., and Tyagi, A.K. 2015. Effects of fumaric or malic acid and 9, 10 anthraquinone on digestibility, microbial protein synthesis, methane emission and performance of growing calves. Indian Journal of Animal Sciences 85(9): 1000-1005",Peer-reviewed journal,"Niveta Jain, India"
425254,4A1b - Non-Dairy,3.A.1.a.ii - Other Cattle,METHANE,,,,Measured,Emission factor for enteric fermentation of growing cattle,,DM intake of 5.35 kg/day; Digestible DM intake of 3.15 kg/day; Methane production of 150.07 litres/day,India,Group 1 (without monensin) diet: Concentrate mixture and wheat straw ad lib,,48.80,l/kg DDMI,,,,Peer-reviewed journal,"Niveta Jain, India"
425255,4A1b - Non-Dairy,3.A.1.a.ii - Other Cattle,METHANE,,,,Measured,Emission factor for enteric fermentation of growing cattle,,DM intake of 5.43 kg/day; Digestible DM intake of 3.07 kg/day; Methane production of 117.70 litres/day,India,Group 2 diet: Wheat straw ad lib. + concentrate mixture + 30 mg monensin/day,,38.69,l/kg DDMI,,,,Peer-reviewed journal,"Niveta Jain, India"
425256,4A1b - Non-Dairy,3.A.1.a.ii - Other Cattle,METHANE,,,,Measured,Emission factor for enteric fermentation of growing cattle,,DM intake of 4.62 kg/day; Digestible DM intake of 2.79 kg/day; Methane production of 131.49 litres/day,India,Group 3 diet: Wheat straw ad lib. + 70% concentrate mixture + UMMB,,47.12,l/kg DDMI,,,,Peer-reviewed journal,"Niveta Jain, India"
425257,4A1b - Non-Dairy,3.A.1.a.ii - Other Cattle,METHANE,,,,Measured,Emission factor for enteric fermentation of growing cattle,,DM intake of 4.60 kg/day; Digestible DM intake of 2.76 kg/day; Methane production of 89.31 litres/day,India,Group 4 diet: Wheat straw ad lib. + 70% concentrate mixture + UMMB + monensin (100 ppm),,32.47,l/kg DDMI,,,,Peer-reviewed journal,"Niveta Jain, India"
425258,4D - Agricultural Soils,3.C.4 - Direct N2O Emissions from managed soils,NITROUS OXIDE,,,,Measured,Direct N?O Emission Factor for flooded rice (EF?fr),N applied: 60 kg-N/ha in wet season and 80 kg-N/ha in dry season. Nitrogen was applied in the form of urea 50% as basal and the rest in two equal split after transplanting as top dressing.,,Eastern part of India; tropical monsoon climate,,,1.42,kg N2O-N/ha/yr,"Volume 4, Chapter 11, Equation 11.2, page 11.10 of the 2006 IPCC Guidelines",,,Peer-reviewed journal,"Niveta Jain, India"
425259,4D - Agricultural Soils,3.C.4 - Direct N2O Emissions from managed soils,NITROUS OXIDE,,,,Measured,Direct N?O Emission Factor for flooded rice (EF?fr),,,Eastern part of India; tropical monsoon climate,,,1.46,kg N2O-N/ha/yr,"Volume 4, Chapter 11, Equation 11.2, page 11.10 of the 2006 IPCC Guidelines",,,Peer-reviewed journal,"Niveta Jain, India"
425260,4C1a - Continuously Flooded,3.C.7 - Rice cultivations,METHANE,,,,Measured,Baseline Emission Factor for flooded rice under continuous irrigation and transplanting system,No N applied,,Eastern part of India; tropical monsoon climate,,,88.1,kg CH4/ha,"Volume 4, Chapter 5, Equation 5.2, page 5.48 of the 2006 IPCC Guidelines",,,Peer-reviewed journal,"Niveta Jain, India"
425261,4C1a - Continuously Flooded,3.C.7 - Rice cultivations,METHANE,,,,Measured,Baseline Emission Factor for flooded rice under continuous irrigation and transplanting system,N applied: 60 kg-N/ha,,Eastern part of India; tropical monsoon climate,,,102.1,kg CH4/ha,"Volume 4, Chapter 5, Equation 5.2, page 5.48 of the 2006 IPCC Guidelines",,,Peer-reviewed journal,"Niveta Jain, India"
425262,4C1a - Continuously Flooded,3.C.7 - Rice cultivations,METHANE,,,,Measured,Baseline Emission Factor for flooded rice under continuous irrigation and transplanting system,,,Eastern part of India; tropical monsoon climate,,,118.3,kg CH4/ha,"Volume 4, Chapter 5, Equation 5.2, page 5.48 of the 2006 IPCC Guidelines",,,Peer-reviewed journal,"Niveta Jain, India"
425264,4C1a - Continuously Flooded,3.C.7 - Rice cultivations,METHANE,,,,Measured,Baseline Emission factor for flooded rice under continuous irrigation,,"Soil type: Aeric Endoaquept with silt loam texture (25.1% clay, 54.8% silt, 20% sand).","Eastern India, tropical monsoon climate",,Rice variety used was Naveen,34.65,kg CH4/ha,"Volume 4, Chapter 5, Equation 5.2, p. 5.48 of the 2006 IPCC Guidelines",,"Kumar, A., Nayak, A.K., Mohanty, S. and Das, B.S. 2016. Greenhouse gas emission from direct seeded paddy fields under different soil water potentials in Eastern India. Agriculture, Ecosystems & Environment 228: 111-123.",Peer-reviewed journal,"Niveta Jain, India"
425265,4C1a - Continuously Flooded,3.C.7 - Rice cultivations,METHANE,,,,Measured,Scaling Factor for water regime during rice cultivation period,"The land was prepared by ploughing once with mould board plough, followed by harrowing and laser levelling prior to establishment of the experiment. The experiment consisted of a randomized block design with four replications and was conducted in the dry season (December to April). The total duration of rice growth was 119 days. Surface irrigation was applied each time, the SWP at 15 cm depth reached 20 kPa.","Soil type: Aeric Endoaquept with silt loam texture (25.1% clay, 54.8% silt, 20% sand).","Eastern India, tropical monsoon climate",Soil water potential of -20 kPa (SWP 1) as compared to continuous flooding,Rice variety used was Naveen,0.70,dimensionless,"Volume 4, Chapter 5, Equation 5.2, p. 5.48 of the 2006 IPCC Guidelines",,"Kumar, A., Nayak, A.K., Mohanty, S. and Das, B.S. 2016. Greenhouse gas emission from direct seeded paddy fields under different soil water potentials in Eastern India. Agriculture, Ecosystems & Environment 228: 111-123.",Peer-reviewed journal,"Niveta Jain, India"
425266,4C1a - Continuously Flooded,3.C.7 - Rice cultivations,METHANE,,,,Measured,Scaling Factor for water regime during rice cultivation period,"The land was prepared by ploughing once with mould board plough, followed by harrowing and laser levelling prior to establishment of the experiment. The experiment consisted of a randomized block design with four replications and was conducted in the dry season (December to April). The total duration of rice growth was 119 days. Surface irrigation was applied each time, the SWP at 15 cm depth reached 30 kPa.","Soil type: Aeric Endoaquept with silt loam texture (25.1% clay, 54.8% silt, 20% sand).","Eastern India, tropical monsoon climate",Soil water potential of -30 kPa (SWP 2) as compared to continuous flooding,Rice variety used was Naveen,0.56,dimensionless,"Volume 4, Chapter 5, Equation 5.2, p. 5.48 of the 2006 IPCC Guidelines",,"Kumar, A., Nayak, A.K., Mohanty, S. and Das, B.S. 2016. Greenhouse gas emission from direct seeded paddy fields under different soil water potentials in Eastern India. Agriculture, Ecosystems & Environment 228: 111-123.",Peer-reviewed journal,"Niveta Jain, India"
425267,4C1a - Continuously Flooded,3.C.7 - Rice cultivations,METHANE,,,,Measured,Scaling Factor for water regime during rice cultivation period,"The land was prepared by ploughing once with mould board plough, followed by harrowing and laser levelling prior to establishment of the experiment. The experiment consisted of a randomized block design with four replications and was conducted in the dry season (December to April). The total duration of rice growth was 119 days. Surface irrigation was applied each time, the SWP at 15 cm depth reached 40 kPa.","Soil type: Aeric Endoaquept with silt loam texture (25.1% clay, 54.8% silt, 20% sand).","Eastern India, tropical monsoon climate",Soil water potential of -40 kPa (SWP 3) as compared to continuous flooding,Rice variety used was Naveen,0.48,dimensionless,"Volume 4, Chapter 5, Equation 5.2, p. 5.48 of the 2006 IPCC Guidelines",,"Kumar, A., Nayak, A.K., Mohanty, S. and Das, B.S. 2016. Greenhouse gas emission from direct seeded paddy fields under different soil water potentials in Eastern India. Agriculture, Ecosystems & Environment 228: 111-123.",Peer-reviewed journal,"Niveta Jain, India"
425268,4C1a - Continuously Flooded,3.C.7 - Rice cultivations,METHANE,,,,Measured,Scaling Factor for water regime during rice cultivation period,"The land was prepared by ploughing once with mould board plough, followed by harrowing and laser levelling prior to establishment of the experiment. The experiment consisted of a randomized block design with four replications and was conducted in the dry season (December to April). The total duration of rice growth was 119 days. Surface irrigation was applied each time, the SWP at 15 cm depth reached 50 kPa.","Soil type: Aeric Endoaquept with silt loam texture (25.1% clay, 54.8% silt, 20% sand).","Eastern India, tropical monsoon climate",Soil water potential of -50 kPa (SWP 4) as compared to continuous flooding,Rice variety used was Naveen,0.43,dimensionless,"Volume 4, Chapter 5, Equation 5.2, p. 5.48 of the 2006 IPCC Guidelines",,"Kumar, A., Nayak, A.K., Mohanty, S. and Das, B.S. 2016. Greenhouse gas emission from direct seeded paddy fields under different soil water potentials in Eastern India. Agriculture, Ecosystems & Environment 228: 111-123.",Peer-reviewed journal,"Niveta Jain, India"
425269,4C1a - Continuously Flooded,3.C.7 - Rice cultivations,METHANE,,,,Measured,Scaling Factor for water regime during rice cultivation period,"The land was prepared by ploughing once with mould board plough, followed by harrowing and laser levelling prior to establishment of the experiment. The experiment consisted of a randomized block design with four replications and was conducted in the dry season (December to April). The total duration of rice growth was 119 days. Surface irrigation was applied each time, the SWP at 15 cm depth reached 60 kPa.","Soil type: Aeric Endoaquept with silt loam texture (25.1% clay, 54.8% silt, 20% sand).","Eastern India, tropical monsoon climate",Soil water potential of -60 kPa (SWP 5) as compared to continuous flooding,Rice variety used was Naveen,0.40,dimensionless,"Volume 4, Chapter 5, Equation 5.2, p. 5.48 of the 2006 IPCC Guidelines",,"Kumar, A., Nayak, A.K., Mohanty, S. and Das, B.S. 2016. Greenhouse gas emission from direct seeded paddy fields under different soil water potentials in Eastern India. Agriculture, Ecosystems & Environment 228: 111-123.",Peer-reviewed journal,"Niveta Jain, India"
225331,2A1 - Cement Production,2.A.1 - Cement production,CARBON DIOXIDE,,,,Measured,"CO2 emission factor for cement production (per clinker, CKD included)",,,India,,,0.5299,tonne CO2/tonne clinker produced,Equation 2.2 Chapter 2 Volume 3 of the 2006 IPCC Guidelines for National Greenhouse Gas Inventories,"Worksheet 2A1, Sheet 2 of 2","Rao, P.V., Qureshi, M.S. and Devotta, S., Uncertainty Reduction in Carbon Dioxide Emission Coefficient from Cement Production Process in India, Proceeding of the Workshop on Uncertainty Reduction in Greenhouse Gas Inventory, March 2003, New Delhi.",Other,"Prof. Amit Garg, India"
225332,2A1 - Cement Production,2.A.1 - Cement production,CARBON DIOXIDE,,,,Measured,"CO2 emission factor for cement production (per clinker, CKD included)",,,India,,,0.5370,tonne CO2/tonne clinker produced,Equation 2.2 Chapter 2 Volume 3 of the 2006 IPCC Guidelines for National Greenhouse Gas Inventories,"Worksheet 2A1, Sheet 2 of 2","Rao, P.V., Qureshi, M.S. and Devotta, S., Uncertainty Reduction in Carbon Dioxide Emission Coefficient from Cement Production Process in India, , in Proceeding of the Workshop on Uncertainty Reduction in Greenhouse Gas Inventory, March 2003, New Delhi.",Other,"Prof. Amit Garg, India"
225333,2A1 - Cement Production,2.A.1 - Cement production,CARBON DIOXIDE,,,,Measured,CO2 emission factor for cement production,,,India,,,0.5089,tonne CO2/tonne clinker produced,Equation 2.2 Chapter 2 Volume 3 of the 2006 IPCC Guidelines for National Greenhouse Gas Inventories,"Worksheet 2A1, Sheet 2 of 2","Pati, S.Nnand B.S Roy, Assessment of CO2 emissions in Cement Plants - A Case Stuy, in Proceeding of the Workshop on Uncertainty Reduction in Greenhouse Gas Inventory, March 2003, New Delhi, Proceeding of the Workshop on Uncertainty Reduction in Greenhouse Gas Inventory, March 2003, New Delhi.",Other,"Prof. Amit Garg, India"
225334,2B2 - Nitric Acid Production,2.B.2 - Nitric Acid Production,NITROUS OXIDE,,,,Measured,N2O emission factor for nitric acid production,Single medium pressure plants,,India,External absortion control system,,10.13,kg N2O/tonne nitric acid produced,Equation 3.5 Chapter 3 Volume 3 of the 2006 IPCC Guidelines for National Greenhouse Gas Inventories,"Worksheet 2B2, Sheet 1 of 1","Rao, P.V., Qureshi, M.S. and Devotta, S., Uncertainty Reduction in Nitrous Oxide Emission Coefficient from Nitric Acid Production in India, in Proceeding of the Workshop on Uncertainty Reduction in Greenhouse Gas Inventory, March 2003, New Delhi.",Other,"Prof. Amit Garg, India"
225335,2B2 - Nitric Acid Production,2.B.2 - Nitric Acid Production,NITROUS OXIDE,,,,Measured,N2O emission factor for nitric acid production,Single high pressure plants,,India,Selective Catalitic Reduction (SCR) control system,,2.84,kg N2O/tonne nitric acid produced,Equation 3.5 Chapter 3 Volume 3 of the 2006 IPCC Guidelines for National Greenhouse Gas Inventories,"Worksheet 2B2, Sheet 1 of 1","Rao, P.V., Qureshi, M.S. and Devotta, S., Uncertainty Reduction in Nitrous Oxide Emission Coefficient from Nitric Acid Production in India, in Proceeding of the Workshop on Uncertainty Reduction in Greenhouse Gas Inventory, March 2003, New Delhi.",Other,"Prof. Amit Garg, India"
