BEA Detail,Year,Country,Import Quantity,Unit,Source,BEA Summary,Region,cntry_cntrb_to_national_detail,cntry_cntrb_to_region_detail,cntry_cntrb_to_national_summary,cntry_cntrb_to_region_summary
33712N,2019,Ireland,88003.0,USD,Census,337,EU,1.2862404203536649e-05,0.00031089174536614076,1.912365093521574e-06,2.0657646920769702e-05
337215,2019,Ireland,5842776.0,USD,Census,337,EU,0.0008677539209633784,0.0058862769997345184,0.00012696749964962112,0.0013715214668266662
33721A,2019,Ireland,93280.0,USD,Census,337,EU,5.027728922143109e-05,0.0003593543384136963,2.027037895568247e-06,2.1896359269222616e-05
337900,2019,Ireland,303189.0,USD,Census,337,EU,0.00010169129700064768,0.002267330796338424,6.5885033503370626e-06,7.116997502654733e-05
339112,2019,Ireland,1762278843.0,USD,Census,339,EU,0.09885722550277877,0.28661564210093066,0.013481129215776941,0.06541866125056478
339113,2019,Ireland,4391847741.0,USD,Census,339,EU,0.238290374353005,0.5686401010260518,0.03359687777426212,0.16303254208252285
339114,2019,Ireland,101087311.0,USD,Census,339,EU,0.0585709870362659,0.08514389811044079,0.0007733004950263877,0.003752525646725642
339115,2019,Ireland,212942627.0,USD,Census,339,EU,0.03389677755428086,0.09056208143285535,0.0016289743711880853,0.007904777179191483
339116,2019,Ireland,22243.0,USD,Census,339,EU,3.983773235324261e-05,0.0001277397874314145,1.7015511383888668e-07,8.256963919053941e-07
339910,2019,Ireland,55176052.0,USD,Census,339,EU,0.0015706135626002875,0.009052828149889742,0.00042208728180732506,0.0020482249272123546
339920,2019,Ireland,1608410.0,USD,Census,339,EU,0.00017478936942328817,0.0030165836989399166,1.2304059103969956e-05,5.970679915949085e-05
339930,2019,Ireland,2640849.0,USD,Census,339,EU,0.0001264100828395305,0.007729195079033855,2.0202039393351168e-05,9.803261659249958e-05
339940,2019,Ireland,136275.0,USD,Census,339,EU,6.507043361252363e-05,0.0006139631451901712,1.042480247196614e-06,5.058749980079467e-06
339950,2019,Ireland,34168.0,USD,Census,339,EU,0.00010673880086991998,0.0007176195144285775,2.613793071819035e-07,1.268371816689453e-06
339990,2019,Ireland,14340485.0,USD,Census,339,EU,0.0007853208774896273,0.006782239926841005,0.00010970223700399437,0.0005323421625982748
S00401,2019,Ireland,1167281.0,USD,Census,Used,EU,0.00017538433720147489,0.0006235363953565474,2.7173927114399526e-05,6.461477590532475e-05
S00402,2019,Ireland,66599128.0,USD,Census,Used,EU,0.0018346686055983382,0.00411278368532491,0.00155040632902837,0.0036865910875016716
1111A0,2019,Netherlands,9433008.0,USD,Census,111CA,EU,0.010164041521698192,0.07180095996119874,0.00018857471253973124,0.002960329835082346
1111B0,2019,Netherlands,623150.0,USD,Census,111CA,EU,0.0003481319793579809,0.007610738783567614,1.2457355291030552e-05,0.00019556111229117624
111200,2019,Netherlands,179721089.0,USD,Census,111CA,EU,0.01729255726455271,0.507587164857946,0.0035927938040021226,0.056401277488600625
111300,2019,Netherlands,1236933.0,USD,Census,111CA,EU,5.308362987383978e-05,0.004049217264857057,2.4727455431597998e-05,0.0003881826098205272
111400,2019,Netherlands,264098885.0,USD,Census,111CA,EU,0.09117742317161964,0.8110985687013523,0.005279585400641931,0.08288128332738416
111900,2019,Netherlands,9558396.0,USD,Census,111CA,EU,0.005358204351240909,0.03647451752237944,0.0001910813367317103,0.002999679938184273
112120,2019,Netherlands,436758.0,USD,Census,111CA,EU,0.00023741385411276615,0.08038760564541644,8.731203694455463e-06,0.00013706632477263829
1121A0,2019,Netherlands,436758.0,USD,Census,111CA,EU,0.00023741385411276615,0.08038760564541644,8.731203694455463e-06,0.00013706632477263829
112300,2019,Netherlands,573657.0,USD,Census,111CA,EU,0.006144172169845574,0.029955933748194323,1.1467943615801513e-05,0.00018002888709559383
112A00,2019,Netherlands,176862903.0,USD,Census,111CA,EU,0.034296012324758325,0.10428277245838104,0.003535655974442868,0.0555043023890338
113000,2019,Netherlands,3406727.0,USD,Census,113FF,EU,0.0011831367829430693,0.010566496212147235,0.0001736525549332067,0.0015916922677891
114000,2019,Netherlands,28122233.0,USD,Census,113FF,EU,0.0016800765324020263,0.015469547407198954,0.0014334866312671777,0.01313928025904731
211000,2019,Netherlands,233474.0,USD,Census,211,EU,1.6456188813760678e-06,3.287259585228191e-05,1.6456188813760678e-06,3.287259585228191e-05
212100,2019,Netherlands,0.0,USD,Census,212,EU,0.0,0.0,0.0,0.0
212230,2019,Netherlands,5355.0,USD,Census,212,EU,3.487374746100558e-05,0.14656375728713358,8.832363882957418e-07,8.05982546403557e-06
2122A0,2019,Netherlands,1408719.0,USD,Census,212,EU,0.0005728413658084304,0.006094772358368888,0.0002323495577373649,0.0021202669034305743
212310,2019,Netherlands,263541.0,USD,Census,212,EU,0.0006885739385023347,0.004312634967747164,4.3467600561689655e-05,0.0003966562955401304
2123A0,2019,Netherlands,21786582.0,USD,Census,212,EU,0.008725132380002389,0.06182779114086873,0.003593408403172553,0.032791045448720635
311111,2019,Netherlands,27761894.0,USD,Census,311FT,EU,0.027009181600187945,0.27706645286899206,0.0002794016659759513,0.0009168859798412401
311119,2019,Netherlands,15683430.0,USD,Census,311FT,EU,0.02168561896732988,0.05957947827518375,0.00015784140917104626,0.0005179732003451025
311210,2019,Netherlands,6414851.0,USD,Census,311FT,EU,0.0023128207034065055,0.0126502444681523,6.456043872177803e-05,0.0002118618760186376
311221,2019,Netherlands,57918868.0,USD,Census,311FT,EU,0.06215119922041815,0.16564179569889,0.0005829079316649366,0.0019128737411602914
311224,2019,Netherlands,45309834.0,USD,Census,311FT,EU,0.006396337437045585,0.030510774005200986,0.00045600790438483056,0.0014964379427258795
311225,2019,Netherlands,981384.0,USD,Census,311FT,EU,0.0022329069342139603,0.014295370237626021,9.876859430489252e-06,3.2411953969729714e-05
311230,2019,Netherlands,1753993.0,USD,Census,311FT,EU,0.002678376015469128,0.02217478855041059,1.76525624047897e-05,5.792874183727077e-05
311300,2019,Netherlands,222459659.0,USD,Census,311FT,EU,0.026537919491003613,0.13019139761895113,0.0022388818045714757,0.007347126331415398
311410,2019,Netherlands,63520693.0,USD,Census,311FT,EU,0.015087393027180101,0.10787857711808287,0.0006392859020406514,0.0020978839859232806
311420,2019,Netherlands,106319692.0,USD,Census,311FT,EU,0.014106319938308107,0.057367728436574165,0.0010700242235219982,0.003511397132192741
311513,2019,Netherlands,92932756.0,USD,Census,311FT,EU,0.06804717966676778,0.07669529245736102,0.0009352952233783684,0.0030692697351415174
311514,2019,Netherlands,47001812.0,USD,Census,311FT,EU,0.03518130581674649,0.12348292526466474,0.0004730363345054361,0.0015523185287694623
31151A,2019,Netherlands,2590027.0,USD,Census,311FT,EU,0.004938463797898843,0.009129765274489736,2.6066588206218756e-05,8.55402532590272e-05
311520,2019,Netherlands,168603.0,USD,Census,311FT,EU,0.0020094590203510957,0.006298333997024968,1.6968568170652664e-06,5.568414275307463e-06
311615,2019,Netherlands,0.0,USD,Census,311FT,EU,0.0,0.0,0.0,0.0
31161A,2019,Netherlands,47620278.0,USD,Census,311FT,EU,0.0044699553454800025,0.05294728390158105,0.00047926070920946325,0.0015727444696079544
311700,2019,Netherlands,50949912.0,USD,Census,311FT,EU,0.015788245927220248,0.15723986096799705,0.0005127708611713637,0.0016827115609239398
311810,2019,Netherlands,40718255.0,USD,Census,311FT,EU,0.007172506064368039,0.04001271759285981,0.0004097972668087274,0.0013447928708718675
3118A0,2019,Netherlands,10550.0,USD,Census,311FT,EU,1.0420284032052557e-05,2.8623364493849342e-05,1.0617746671197167e-07,3.484325344418174e-07
311910,2019,Netherlands,82328.0,USD,Census,311FT,EU,8.27687472207755e-05,0.0011418060637518833,8.285666805178392e-07,2.7190287863057765e-06
311920,2019,Netherlands,19980535.0,USD,Census,311FT,EU,0.007396860353267826,0.02346912558570154,0.0002010883971421692,0.0006598927440335012
311930,2019,Netherlands,843933.0,USD,Census,311FT,EU,0.00026869145016325557,0.061829968009242994,8.493523034562502e-06,2.787238996105083e-05
311940,2019,Netherlands,11105517.0,USD,Census,311FT,EU,0.004683178235623711,0.02875977611739173,0.00011176830915514081,0.00036677947247361976
311990,2019,Netherlands,121708840.0,USD,Census,311FT,EU,0.0318123056350493,0.12885336942428047,0.0012249039154173162,0.0040196511455140894
312110,2019,Netherlands,10642717.0,USD,Census,311FT,EU,0.002566885109590411,0.0039592365745469765,0.00010711059052060996,0.00035149467845090195
312120,2019,Netherlands,796835211.0,USD,Census,311FT,EU,0.13389772475390557,0.4881044095346255,0.008019520766908003,0.0263169016209678
312130,2019,Netherlands,9390893.0,USD,Census,311FT,EU,0.001069342964301151,0.0013310914196760315,9.451196482494672e-05,0.000310150961958476
312140,2019,Netherlands,333745233.0,USD,Census,311FT,EU,0.04351814931465935,0.06665251279259579,0.0033588837314821544,0.011022530558489561
312200,2019,Netherlands,4032597.0,USD,Census,311FT,EU,0.0025098165823357666,0.03747620062936013,4.058492262846416e-05,0.00013318369602772224
313100,2019,Netherlands,1604078.0,USD,Census,313TT,EU,0.002459564585440875,0.008850762081702853,4.8076940183845665e-05,0.00037554834456738056
313200,2019,Netherlands,56376313.0,USD,Census,313TT,EU,0.008633408604244549,0.03238191449398123,0.0016896937853937031,0.01319887874527454
313300,2019,Netherlands,11526946.0,USD,Census,313TT,EU,0.008072104376867178,0.046841004606783795,0.0003454821357467773,0.002698700118209706
314110,2019,Netherlands,50616969.0,USD,Census,313TT,EU,0.016646798182173128,0.05006399485468775,0.001517076470658266,0.011850495371776447
314120,2019,Netherlands,1514997.0,USD,Census,313TT,EU,0.0001110527575320438,0.00245765485155436,4.540703142098179e-05,0.0003546926118147296
314900,2019,Netherlands,34160812.0,USD,Census,313TT,EU,0.004232100009706244,0.07184098255367016,0.0010238575151305593,0.007997763447711088
315000,2019,Netherlands,4521452.0,USD,Census,315AL,EU,4.9719027532973835e-05,0.0011128551301911867,3.4349835147013e-05,0.0004855697343600995
316000,2019,Netherlands,14566116.0,USD,Census,315AL,EU,0.0003579827296384386,0.0027751783857304442,0.00011065995687497476,0.0015642906475128776
321100,2019,Netherlands,7597358.0,USD,Census,321,EU,0.0011872585155821276,0.010743101652320342,0.00038968165989339146,0.0031045811601844867
321200,2019,Netherlands,13917650.0,USD,Census,321,EU,0.002116949151334811,0.015870697113954956,0.0007138603911800997,0.005687302610202339
321910,2019,Netherlands,5354155.0,USD,Census,321,EU,0.002244337614402584,0.027727326879536874,0.0002746238900057759,0.0021879196349188193
3219A0,2019,Netherlands,13821388.0,USD,Census,321,EU,0.003340739414095303,0.020631427280360173,0.0007089229463545883,0.005647966147231702
322110,2019,Netherlands,91246.0,USD,Census,322,EU,2.5878373302334745e-05,0.0006567306248613472,4.077081965976484e-06,2.149542944567839e-05
322120,2019,Netherlands,35160635.0,USD,Census,322,EU,0.005715644795387482,0.018775465915078334,0.0015710583573064199,0.008283025545314316
322130,2019,Netherlands,51759957.0,USD,Census,322,EU,0.023506856987216083,0.07393445960396537,0.002312754391912175,0.012193438658186081
322210,2019,Netherlands,5843932.0,USD,Census,322,EU,0.0026689384279696394,0.03396257326207193,0.00026112037533253935,0.0013766940796455975
322220,2019,Netherlands,36099333.0,USD,Census,322,EU,0.009323114569853557,0.03899823345757385,0.0016130015513894282,0.008504160900615364
322230,2019,Netherlands,367775.0,USD,Census,322,EU,0.000930362643861063,0.03205757646203774,1.6433036188293203e-05,8.663921228749061e-05
322291,2019,Netherlands,3664515.0,USD,Census,322,EU,0.0014543752204414229,0.029272282766042622,0.0001637389915234675,0.0008632742655582726
322299,2019,Netherlands,2090894.0,USD,Census,322,EU,0.0013718665528947812,0.0069976804475170885,9.342597177047142e-05,0.0004925658599324055
323110,2019,Netherlands,21717800.0,USD,Census,323,EU,0.003531861920791873,0.022826595052342198,0.0035139044639654984,0.022426658132272948
323120,2019,Netherlands,126348.0,USD,Census,323,EU,0.004020697292549738,0.007446749446833611,2.044289942872265e-05,0.00013047193554118847
324110,2019,Netherlands,3221533725.0,USD,Census,324,EU,0.04939375690731504,0.11770458284769657,0.04906537106926004,0.11737507457479733
324121,2019,Netherlands,497683.0,USD,Census,324,EU,0.004304391540067292,0.02360709022404923,7.579930292321414e-06,1.8132847341093367e-05
324122,2019,Netherlands,22017.0,USD,Census,324,EU,8.117837866369837e-05,0.0013738925226287905,3.3532856305327e-07,8.021790977567099e-07
324190,2019,Netherlands,302615.0,USD,Census,324,EU,0.006091762559696968,0.0076171878736352545,4.608959127418145e-06,1.1025635993443557e-05
325110,2019,Netherlands,16894749.0,USD,Census,325,EU,0.012775154729555004,0.11315275635402351,6.35253485818275e-05,0.00010690702671511571
325120,2019,Netherlands,2539296.0,USD,Census,325,EU,0.012407721972812431,0.07012993985601812,9.547917139961077e-06,1.606822245832634e-05
325130,2019,Netherlands,23731840.0,USD,Census,325,EU,0.01018456272985056,0.03089180894297474,8.923325279873394e-05,0.0001501709467763535
325180,2019,Netherlands,857017022.0,USD,Census,325,EU,0.08111799314327311,0.1985804957495632,0.003222439413755702,0.00542305432689547
325190,2019,Netherlands,1510599968.0,USD,Census,325,EU,0.0383309600462803,0.08360661220904278,0.005679953548578761,0.00955881328185633
325211,2019,Netherlands,332120727.0,USD,Census,325,EU,0.023385681574760505,0.09508279573690216,0.001248795407018179,0.002101602067839697
3252A0,2019,Netherlands,187536649.0,USD,Census,325,EU,0.033642368061760984,0.08922298005373937,0.0007051499255533676,0.0011866992249903374
325310,2019,Netherlands,106711252.0,USD,Census,325,EU,0.013345723413777202,0.05896095495669059,0.0004012412070107249,0.0006752502016080526
325320,2019,Netherlands,6504372.0,USD,Census,325,EU,0.006590470686726942,0.021511905166340224,2.4456859264726487e-05,4.115853222614024e-05
325411,2019,Netherlands,13681023.0,USD,Census,325,EU,0.0011840616850120195,0.0014391471704239122,5.1441531036122496e-05,8.657112877800744e-05
325412,2019,Netherlands,1756207467.0,USD,Census,325,EU,0.018901472126831843,0.025478251412370624,0.006603453624743601,0.011112974723202735
325413,2019,Netherlands,37687282.0,USD,Census,325,EU,0.0071425829987491205,0.011322887655101256,0.00014170661701760903,0.00023847855115184603
325414,2019,Netherlands,2277218212.0,USD,Census,325,EU,0.05318683336273837,0.0642109051070574,0.008562487712258168,0.014409839899156361
325510,2019,Netherlands,36935870.0,USD,Census,325,EU,0.029017282540937425,0.08025081396438778,0.00013888125931454,0.00023372374699594774
325520,2019,Netherlands,33041196.0,USD,Census,325,EU,0.034793311308055,0.07173427264602611,0.00012423703326166517,0.00020907892881222293
325610,2019,Netherlands,63174180.0,USD,Census,325,EU,0.01640660377929007,0.06150905083183384,0.00023753900137084698,0.0003997551990245921
325620,2019,Netherlands,25314390.0,USD,Census,325,EU,0.002603507475919123,0.004716153795255648,9.51837431196124e-05,0.00016018504731895444
325910,2019,Netherlands,108562715.0,USD,Census,325,EU,0.012731090993180788,0.17802129306071152,0.0004082028275983617,0.0006869659367399003
3259A0,2019,Netherlands,98452550.0,USD,Census,325,EU,0.01519715863535994,0.05370416348905716,0.00037018795351856376,0.0006229905749426207
326110,2019,Netherlands,64335156.0,USD,Census,326,EU,0.006043167052829381,0.0317800623907379,0.0010264406512115732,0.007484307735914347
326120,2019,Netherlands,8970158.0,USD,Census,326,EU,0.0056219644132248225,0.027724183527363503,0.00014311513939580255,0.0010435262317817955
326160,2019,Netherlands,13080031.0,USD,Census,326,EU,0.012142852166235828,0.09106267494887622,0.00020868645344557124,0.0015216404728901174
326190,2019,Netherlands,125793844.0,USD,Census,326,EU,0.004832104507621343,0.056702785495720325,0.002006988452064483,0.01463398705024672
326210,2019,Netherlands,14414679.0,USD,Census,326,EU,0.0009079626495722109,0.006371814810351654,0.00022998020708562186,0.0016769042038294285
326220,2019,Netherlands,22779839.0,USD,Census,326,EU,0.006075515674118969,0.02742828986983654,0.00036344285506441907,0.002650049146544128
326290,2019,Netherlands,15974208.0,USD,Census,326,EU,0.004316173699098199,0.020139600181921236,0.00025486184353247114,0.0018583290372297357
327100,2019,Netherlands,14226549.0,USD,Census,327,EU,0.0018718875866741247,0.006962658235278506,0.0005438986900237734,0.0020592985755979024
327200,2019,Netherlands,37483773.0,USD,Census,327,EU,0.004708606968640277,0.020959660989219434,0.0014330513346454215,0.0054257909171743
327310,2019,Netherlands,3356437.0,USD,Census,327,EU,0.0023681210690935034,0.006160755620131137,0.00012832076756262703,0.00048584557879666375
327320,2019,Netherlands,0.0,USD,Census,327,EU,0.0,0.0,0.0,0.0
327330,2019,Netherlands,13530.0,USD,Census,327,EU,0.0003501373195608859,0.013558173885333723,5.172687540753316e-07,1.958472833280905e-06
327390,2019,Netherlands,471814.0,USD,Census,327,EU,0.0004524107086732983,0.004831446355205322,1.8038036950132924e-05,6.829526248053192e-05
327400,2019,Netherlands,395910.0,USD,Census,327,EU,0.0018159609968033793,0.06046147171325218,1.5136132477898338e-05,5.730812856055011e-05
327910,2019,Netherlands,9775276.0,USD,Census,327,EU,0.0054893815026521445,0.018343633547897746,0.0003737209783638205,0.0014149750542367205
327991,2019,Netherlands,321177.0,USD,Census,327,EU,8.122079233115007e-05,0.00022257842926846615,1.227899679435719e-05,4.649049735215529e-05
327992,2019,Netherlands,18708128.0,USD,Census,327,EU,0.03938545659691853,0.304795827212708,0.0007152350378153603,0.002708008902405161
327993,2019,Netherlands,17480619.0,USD,Census,327,EU,0.02120444477945526,0.10086795649518282,0.0006683058396596873,0.0025303264907933494
327999,2019,Netherlands,2215705.0,USD,Census,327,EU,0.0026275927372177176,0.010256892664228315,8.470916221348725e-05,0.00032072417214077363
331110,2019,Netherlands,451766305.0,USD,Census,331,EU,0.015231893862457697,0.051182596810028264,0.005079490883684618,0.02052980250886096
331200,2019,Netherlands,2806295.0,USD,Census,331,EU,0.0012548952000419468,0.007044864014740624,3.15529283872327e-05,0.0001275276210154805
331313,2019,Netherlands,4091386.0,USD,Census,331,EU,0.000420985805384298,0.0064124701954452815,4.600200957580242e-05,0.0001859265413066134
331314,2019,Netherlands,0.0,USD,Census,331,EU,0.0,0.0,0.0,0.0
33131B,2019,Netherlands,35019879.0,USD,Census,331,EU,0.005126663230620267,0.01604174157667479,0.00039375038412446103,0.0015914228037750785
331410,2019,Netherlands,2524508.0,USD,Census,331,EU,8.400447242733066e-05,0.0003772782644894485,2.8384621052667682e-05,0.0001147222581640735
331420,2019,Netherlands,10254726.0,USD,Census,331,EU,0.0029069687087951244,0.012482306557594839,0.0001153002927734587,0.0004660097427197049
